86	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Acidianus	12914	undef	undef	undef	undef	Sulfolobaceae	118883	undef	undef	Sulfolobales	2281	undef	undef	Thermoprotei	183924	undef	undef	Crenarchaeota	28889	12914
87	undef	undef	undef	undef	undef	undef	Natrialba magadii	13769	undef	undef	undef	undef	Natrialba	63742	undef	undef	undef	undef	Halobacteriaceae	2236	undef	undef	Halobacteriales	2235	undef	undef	Halobacteria	183963	undef	undef	Euryarchaeota	28890	13769
88	undef	undef	undef	undef	undef	undef	Streptococcus mitis	28037	undef	undef	undef	undef	Streptococcus	1301	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	28037
89	undef	undef	undef	undef	undef	undef	Listonella pelagia	28169	undef	undef	undef	undef	Listonella	705	undef	undef	undef	undef	Vibrionaceae	641	undef	undef	Vibrionales	135623	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	28169
90	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Alphaproteobacteria	28211	undef	undef	Proteobacteria	1224	28211
91	undef	undef	undef	undef	undef	undef	Burkholderia pseudomallei	28450	undef	undef	pseudomallei group	111527	Burkholderia	32008	undef	undef	undef	undef	Burkholderiaceae	119060	undef	undef	Burkholderiales	80840	undef	undef	Betaproteobacteria	28216	undef	undef	Proteobacteria	1224	28450
92	undef	undef	undef	undef	undef	undef	Salmonella enterica	28901	undef	undef	undef	undef	Salmonella	590	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	28901
93	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Burkholderia	32008	undef	undef	undef	undef	Burkholderiaceae	119060	undef	undef	Burkholderiales	80840	undef	undef	Betaproteobacteria	28216	undef	undef	Proteobacteria	1224	32008
94	undef	undef	undef	undef	undef	undef	Synechococcus sp. WH 7803	32051	undef	undef	undef	undef	Synechococcus	1129	undef	undef	undef	undef	undef	undef	undef	undef	Chroococcales	1118	undef	undef	undef	undef	undef	undef	Cyanobacteria	1117	32051
95	undef	undef	undef	undef	undef	undef	Lactobacillus johnsonii	33959	undef	undef	undef	undef	Lactobacillus	1578	undef	undef	undef	undef	Lactobacillaceae	33958	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	33959
96	undef	undef	undef	undef	undef	undef	Streptococcus sp.  group C 	33972	undef	undef	undef	undef	Streptococcus	1301	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	33972
